ts,ax,ay,az,gx,gy,gz,mx,my,mz
1782300448054,0.112463,1.272982,10.170596,-0.121685,-0.027711,0.091949,-0.9,8.83125,-52.893753
1782300448059,0.112463,1.272982,10.170596,-0.121685,-0.027711,0.091949,-2.1375,10.03125,-53.493752
1782300448063,0.12682,1.268196,10.184952,-0.099083,-0.006942,0.107832,-2.1375,10.03125,-53.493752
1782300448068,0.12682,1.268196,10.184952,-0.099083,-0.006942,0.107832,-1.275,9.8625,-52.125004
1782300448071,0.145962,1.299303,10.096418,-0.053268,0.028489,0.121881,-1.275,9.8625,-52.125004
1782300448078,0.145962,1.299303,10.096418,-0.053268,0.028489,0.121881,-2.775,9.88125,-52.425003
1782300448080,0.143569,1.395016,9.950456,-0.000123,0.060253,0.135931,-2.775,9.88125,-52.425003
1782300448090,0.064606,1.426122,9.806887,0.043248,0.082245,0.149981,0.7875,9.712501,-54.562504
1782300448097,-0.002393,1.442872,9.663317,0.068294,0.092629,0.164031,0.7875,9.712501,-54.562504
1782300448098,-0.002393,1.442872,9.663317,0.068294,0.092629,0.164031,-0.225,10.293751,-52.125004
1782300448106,-0.023928,1.402194,9.531712,0.063407,0.07919,0.180524,-0.225,10.293751,-52.125004
1782300448108,-0.023928,1.402194,9.531712,0.063407,0.07919,0.180524,-0.9375,10.9125,-53.943752
1782300448115,-0.043071,1.342373,9.543676,0.031031,0.047425,0.195185,-0.9375,10.9125,-53.943752
1782300448119,-0.043071,1.342373,9.543676,0.031031,0.047425,0.195185,-0.4875,10.3125,-53.175003
1782300448123,-0.086142,1.320838,9.646568,-0.00501,0.013828,0.204348,-0.4875,10.3125,-53.175003
1782300448128,-0.086142,1.320838,9.646568,-0.00501,0.013828,0.204348,-2.1375,9.450001,-53.043751
1782300448131,-0.124427,1.299303,9.761423,-0.031277,-0.026489,0.206792,-2.1375,9.450001,-53.043751
1782300448138,-0.124427,1.299303,9.761423,-0.031277,-0.026489,0.206792,-0.6375,9.4125,-52.275002
1782300448140,-0.157926,1.320838,9.852351,-0.030056,-0.072915,0.19885,-0.6375,9.4125,-52.275002
1782300448149,-0.256032,1.249053,9.871493,-0.003178,-0.103458,0.190909,-2.00625,10.33125,-53.175003
1782300448158,-0.291924,1.332802,9.761423,0.046303,-0.107734,0.187244,-1.3875,11.512501,-54.543751
1782300448167,-0.315853,1.421337,9.565212,0.114109,-0.088798,0.179914,-1.3875,11.512501,-54.543751
1782300448168,-0.315853,1.421337,9.565212,0.114109,-0.088798,0.179914,-2.30625,9.150001,-52.125004
1782300448175,-0.37328,1.521835,9.287644,0.17886,-0.054589,0.178692,-2.30625,9.150001,-52.125004
1782300448180,-0.37328,1.521835,9.287644,0.17886,-0.054589,0.178692,-1.5375,8.85,-52.143753
1782300448184,-0.366102,1.708475,8.981363,0.225897,-0.012439,0.186633,-1.5375,8.85,-52.143753
1782300448189,-0.366102,1.708475,8.981363,0.225897,-0.012439,0.186633,-0.9375,9.58125,-52.893753
1782300448192,-0.339781,1.931008,8.763616,0.237503,0.018104,0.190909,-0.9375,9.58125,-52.893753
1782300448199,-0.339781,1.931008,8.763616,0.237503,0.018104,0.190909,-0.46875,9.8625,-53.643753
1782300448202,-0.334995,2.086541,8.636797,0.205738,0.02238,0.19824,-0.46875,9.8625,-53.643753
1782300448210,-0.256032,2.184647,8.617653,0.12938,-0.00572,0.208013,-0.46875,9.8625,-53.643753
1782300448211,-0.256032,2.184647,8.617653,0.12938,-0.00572,0.208013,-2.26875,9.6,-53.643753
1782300448219,-0.217747,2.196611,8.780365,0.02309,-0.046648,0.212289,-2.26875,9.6,-53.643753
1782300448220,-0.217747,2.196611,8.780365,0.02309,-0.046648,0.212289,0.7125,9.69375,-52.725002
