ts,sensor,x,y,z
1782299776069,mag,21.712502,0.393750,-56.212502
1782299776078,gyro,0.004306,-0.002666,0.076983
1782299776078,accel,0.167498,1.514657,8.959828
1782299776079,mag,20.625000,0.112500,-55.143753
1782299776081,gyro,0.007971,-0.002666,0.058657
1782299776081,accel,0.210568,1.672583,8.703796
1782299776090,gyro,-0.006079,-0.000222,0.043996
1782299776090,accel,0.220140,1.804188,8.612868
1782299776090,mag,20.156250,0.712500,-55.143753
1782299776099,gyro,-0.026238,0.003443,0.033611
1782299776099,accel,0.227318,1.883151,8.610475
1782299776099,mag,21.093750,0.262500,-56.062504
1782299776106,gyro,-0.043953,0.015660,0.029946
1782299776106,accel,0.227318,1.916651,8.651153
1782299776108,mag,21.862501,0.243750,-56.362503
1782299776115,gyro,-0.062890,0.031543,0.030557
1782299776115,accel,0.256032,1.926222,8.746867
1782299776121,mag,20.662500,0.412500,-56.962502
1782299776123,gyro,-0.083048,0.052923,0.034222
1782299776123,accel,0.246461,1.969293,8.892828
1782299776129,mag,20.831251,-0.768750,-56.062504
1782299776132,gyro,-0.103818,0.070027,0.045218
1782299776132,accel,0.217747,1.966900,9.086648
1782299776138,mag,20.831251,-0.768750,-56.062504
1782299776141,gyro,-0.128252,0.075525,0.059268
1782299776141,accel,0.153141,1.907080,9.328322
1782299776150,gyro,-0.156352,0.068806,0.076983
1782299776150,accel,0.086142,1.830509,9.586747
1782299776150,mag,22.331251,-0.187500,-56.362503
1782299776159,gyro,-0.185673,0.050480,0.094698
1782299776160,mag,22.837502,0.956250,-54.525002
1782299776160,accel,0.086142,1.720439,9.821244
1782299776167,gyro,-0.207054,0.022991,0.109970
1782299776167,accel,0.040678,1.574477,10.062919
1782299776168,mag,22.837502,0.956250,-54.525002
1782299776178,gyro,-0.217438,-0.012439,0.119133
1782299776178,accel,0.047856,1.411765,10.266308
1782299776180,mag,22.406250,1.125000,-55.143753
1782299776184,gyro,-0.216217,-0.044815,0.122798
1782299776184,accel,0.043071,1.275374,10.443378
1782299776189,mag,21.150002,2.156250,-54.825001
1782299776192,gyro,-0.204610,-0.076580,0.120965
1782299776192,accel,0.040678,1.182054,10.591733
1782299776198,mag,21.168751,1.875000,-54.825001
1782299776201,accel,0.004786,1.110270,10.728123
1782299776201,gyro,-0.180786,-0.100404,0.113635
1782299776209,mag,20.887501,1.875000,-55.893753
1782299776210,gyro,-0.144745,-0.122395,0.103861
1782299776210,accel,-0.007178,1.062413,10.752052
1782299776220,accel,0.002393,1.064806,10.689838
1782299776220,gyro,-0.097098,-0.138278,0.091033
1782299776220,mag,20.925001,0.693750,-55.893753
1782299776227,gyro,-0.038455,-0.140110,0.077594
1782299776227,accel,0.021535,1.086342,10.598911
1782299776229,mag,22.031250,1.143750,-57.412502
1782299776236,gyro,0.032405,-0.123617,0.061100
1782299776236,accel,0.052642,1.146162,10.460127
1782299776239,mag,21.975000,0.393750,-55.143753
1782299776244,gyro,0.106931,-0.102847,0.039109
1782299776244,accel,0.074178,1.268196,10.213666
1782299776249,mag,20.775002,0.562500,-55.743752
1782299776252,gyro,0.168628,-0.090630,0.019562
1782299776253,accel,0.093320,1.354338,9.919349
1782299776258,mag,22.031250,0.693750,-56.962502
1782299776262,gyro,0.202226,-0.083300,0.004290
1782299776262,accel,0.131605,1.438086,9.668103
1782299776268,mag,21.675001,0.393750,-55.143753
1782299776270,gyro,0.207113,-0.071693,-0.006706
1782299776279,accel,0.189033,1.529014,9.452749
1782299776280,gyro,0.201615,-0.056422,-0.017701
1782299776280,mag,20.887501,-0.468750,-57.881252
1782299776280,accel,0.224925,1.596013,9.349858
1782299776287,gyro,0.200393,-0.039928,-0.025032
1782299776287,accel,0.244068,1.670190,9.273287
1782299776292,mag,21.187500,1.425000,-55.443752
1782299776295,gyro,0.207113,-0.014272,-0.031140
1782299776295,accel,0.263211,1.727618,9.141682
1782299776298,mag,20.306252,0.993750,-55.743752
1782299776304,gyro,0.212610,0.015049,-0.040303
1782299776305,accel,0.287139,1.804188,9.055541
1782299776309,mag,19.725000,0.562500,-56.043751
1782299776313,accel,0.279960,1.820938,9.036397
1782299776313,gyro,0.214443,0.034597,-0.049466
1782299776318,mag,21.918751,1.125000,-54.375004
1782299776321,accel,0.301496,1.840081,9.038790
1782299776321,gyro,0.211389,0.045593,-0.055575
1782299776329,mag,20.793751,2.043750,-57.562504
1782299776330,gyro,0.195506,0.045593,-0.065349
1782299776330,accel,0.380459,1.842473,9.050755
1782299776340,accel,0.289532,1.830509,9.136897
1782299776340,gyro,0.166796,0.032765,-0.075733
1782299776340,mag,20.025002,-0.468750,-54.993752
1782299776348,gyro,0.138085,0.012606,-0.080009
1782299776348,accel,0.191426,1.806581,9.323536
1782299776348,mag,20.793751,0.262500,-55.743752
1782299776355,accel,0.153141,1.706083,9.565212
1782299776355,gyro,0.123424,-0.004498,-0.084285
1782299776359,mag,20.381250,-0.768750,-56.062504
1782299776364,gyro,0.126479,0.004665,-0.084285
1782299776364,accel,0.102891,1.648655,9.806887
1782299776369,mag,22.537500,-1.068750,-57.431252
1782299776373,accel,0.095713,1.612762,9.926528
1782299776373,gyro,0.146637,0.041928,-0.081842
1782299776378,mag,22.406250,0.375000,-54.843754
1782299776381,gyro,0.175959,0.081023,-0.077566
1782299776381,accel,0.102891,1.572084,9.928920
1782299776388,mag,21.262501,0.112500,-56.212502
1782299776389,gyro,0.202837,0.103014,-0.073290
1782299776390,accel,0.071785,1.533799,9.971991
1782299776399,gyro,0.224217,0.114620,-0.068403
1782299776399,mag,20.681252,-1.650000,-55.462502
1782299776399,accel,0.062213,1.540978,10.053347
1782299776407,accel,0.016750,1.521835,10.180167
1782299776407,gyro,0.242543,0.118896,-0.065960
1782299776408,mag,22.031250,-1.687500,-54.862503
1782299776416,gyro,0.257814,0.113399,-0.064127
1782299776416,accel,-0.066999,1.495514,10.299808
1782299776418,mag,22.406250,0.075000,-54.075001
1782299776424,accel,-0.071785,1.464407,10.414664
1782299776424,gyro,0.266977,0.106679,-0.058018
1782299776429,mag,21.975000,-2.981250,-56.381252
1782299776432,gyro,0.276751,0.101181,-0.051910
1782299776433,accel,-0.078963,1.440479,10.579769
1782299776438,mag,22.143751,-2.831250,-57.450001
1782299776441,gyro,0.299964,0.103014,-0.044579
1782299776441,accel,-0.136391,1.428515,10.742481
1782299776449,mag,22.331251,-0.187500,-56.362503
1782299776450,gyro,0.335394,0.109123,-0.037860
1782299776450,accel,-0.148355,1.452443,10.869300
1782299776460,gyro,0.384263,0.109123,-0.035416
1782299776460,mag,20.868752,-1.950000,-56.381252
1782299776460,accel,-0.165105,1.493121,10.962620
1782299776467,accel,-0.107677,1.519442,11.034404
1782299776467,gyro,0.438630,0.091408,-0.037249
1782299776469,mag,23.343750,-2.850000,-57.000004
1782299776476,accel,-0.052642,1.493121,11.103797
1782299776476,gyro,0.482002,0.068195,-0.042136
1782299776479,mag,22.537500,-1.668750,-56.681252
1782299776487,gyro,0.511934,0.052312,-0.047634
1782299776487,accel,0.033500,1.521835,11.194724
1782299776490,mag,22.706251,-2.700000,-56.381252
1782299776493,gyro,0.529649,0.041317,-0.055575
