ts,ax,ay,az,gx,gy,gz,mx,my,mz
1782300261743,-0.275175,0.492921,8.751652,-0.144593,-0.158589,0.156395,-11.3625,12.056251,-27.768751
1782300261749,-0.275175,0.492921,8.751652,-0.144593,-0.158589,0.156395,-10.556251,13.650001,-26.081251
1782300261752,-0.191426,0.244068,8.794723,-0.275929,-0.161643,0.172889,-10.556251,13.650001,-26.081251
1782300261759,-0.191426,0.244068,8.794723,-0.275929,-0.161643,0.172889,-10.63125,11.306251,-26.268751
1782300261761,-0.148355,0.210568,8.727724,-0.3755,-0.175693,0.167391,-10.63125,11.306251,-26.268751
1782300261770,-0.148355,0.210568,8.727724,-0.433532,-0.234947,0.176554,-10.63125,11.306251,-26.268751
1782300261771,-0.22014,0.265603,8.88565,-0.433532,-0.234947,0.176554,-11.34375,13.950001,-25.63125
1782300261778,-0.229711,0.272782,9.122539,-0.434143,-0.318635,0.194269,-11.34375,13.950001,-25.63125
1782300261779,-0.229711,0.272782,9.122539,-0.434143,-0.318635,0.194269,-12.337501,13.687501,-27.450001
1782300261786,-0.229711,0.272782,9.122539,-0.384052,-0.357731,0.20893,-12.337501,13.687501,-27.450001
1782300261787,-0.177069,0.167498,9.184753,-0.384052,-0.357731,0.20893,-12.337501,13.687501,-27.450001
1782300261789,-0.177069,0.167498,9.184753,-0.384052,-0.357731,0.20893,-8.981251,13.200001,-27.918751
1782300261795,-0.074178,0.038285,9.127326,-0.30525,-0.344903,0.218093,-8.981251,13.200001,-27.918751
1782300261801,-0.074178,0.038285,9.127326,-0.30525,-0.344903,0.218093,-11.793751,13.81875,-25.781252
1782300261803,-0.074178,0.038285,9.127326,-0.215453,-0.275875,0.218703,-11.793751,13.81875,-25.781252
1782300261805,0.050249,0.026321,8.983756,-0.215453,-0.275875,0.218703,-11.793751,13.81875,-25.781252
1782300261810,0.050249,0.026321,8.983756,-0.215453,-0.275875,0.218703,-11.587501,13.218751,-26.400002
1782300261812,0.145962,0.122034,8.806687,-0.132375,-0.209291,0.215038,-11.587501,13.218751,-26.400002
1782300261819,0.145962,0.122034,8.806687,-0.132375,-0.209291,0.215038,-12.0375,13.968751,-27.450001
1782300261821,0.160319,0.196211,8.617653,-0.074343,-0.172028,0.211373,-12.0375,13.968751,-27.450001
1782300261841,0.129212,0.291924,8.349658,-0.059072,-0.14515,0.214427,-11.793751,14.1,-25.781252
1782300261846,0.129212,0.291924,8.349658,-0.079841,-0.117661,0.225423,-11.793751,14.1,-25.781252
1782300261847,0.181855,0.428315,8.191731,-0.079841,-0.117661,0.225423,-11.793751,14.1,-25.781252
1782300261848,0.181855,0.428315,8.191731,-0.079841,-0.117661,0.225423,-11.4375,13.087501,-26.550001
1782300261854,0.181855,0.428315,8.191731,-0.095113,-0.077955,0.229088,-11.4375,13.087501,-26.550001
1782300261855,0.303888,0.612563,8.103197,-0.095113,-0.077955,0.229088,-11.4375,13.087501,-26.550001
1782300261860,0.303888,0.612563,8.103197,-0.095113,-0.077955,0.229088,-11.775001,14.85,-26.981251
1782300261863,0.303888,0.717847,8.119947,-0.090837,-0.031529,0.226034,-11.775001,14.85,-26.981251
1782300261876,0.339781,0.806381,8.129518,-0.060293,0.030168,0.22359,-10.59375,12.7875,-28.837502
1782300261878,0.339781,0.806381,8.129518,-0.060293,0.030168,0.22359,-10.856251,14.400001,-27.150002
1782300261880,0.349352,0.918844,8.067305,-0.012646,0.096142,0.217482,-10.856251,14.400001,-27.150002
1782300261890,0.363709,1.024128,7.935699,0.044164,0.140124,0.207708,-10.78125,13.968751,-28.668751
1782300261899,0.363709,1.024128,7.935699,0.089368,0.15845,0.193047,-10.78125,13.968751,-28.668751
1782300261901,0.378066,1.067199,7.818451,0.089368,0.15845,0.193047,-11.75625,15.3,-28.050001
1782300261907,0.404387,1.074377,7.729917,0.107084,0.157228,0.177776,-11.75625,15.3,-28.050001
1782300261909,0.404387,1.074377,7.729917,0.107084,0.157228,0.177776,-12.0375,13.687501,-27.450001
1782300261915,0.394816,1.07677,7.447564,0.083871,0.126074,0.158228,-12.0375,13.687501,-27.450001
1782300261920,0.394816,1.07677,7.447564,0.083871,0.126074,0.158228,-11.38125,13.837501,-28.81875
1782300261923,0.311067,1.045663,7.543276,0.005069,0.034444,0.148454,-11.38125,13.837501,-28.81875
1782300261930,0.311067,1.045663,7.543276,0.005069,0.034444,0.148454,-10.743751,12.937501,-28.987501
1782300261932,0.579063,1.160519,8.005091,-0.089004,-0.037027,0.132572,-10.743751,12.937501,-28.987501
1782300261939,0.579063,1.160519,8.005091,-0.089004,-0.037027,0.132572,-11.231251,13.9875,-28.968752
1782300261940,0.430708,1.083949,8.44537,-0.139706,-0.073679,0.093476,-11.231251,13.9875,-28.968752
1782300261950,0.442672,1.036092,8.591333,-0.148869,-0.104833,0.069042,-10.556251,14.700001,-27.13125
1782300261959,0.464208,1.024128,8.691831,-0.137873,-0.150648,0.048883,-10.425,16.03125,-28.031252
1782300261966,0.51685,1.045663,8.8689,-0.117104,-0.194019,0.024448,-10.425,16.03125,-28.031252
1782300261968,0.51685,1.045663,8.8689,-0.117104,-0.194019,0.024448,-10.837501,15.150001,-28.200001
