ts,sensor,x,y,z
1782300238228,mag,-5.981250,16.462502,-16.650002
1782300238235,gyro,-0.191018,0.019936,0.229852
1782300238235,accel,-0.083749,1.268196,10.201703
1782300238238,mag,-6.168750,16.012501,-14.681251
1782300238244,gyro,-0.111606,0.036430,0.210304
1782300238244,accel,-0.043071,1.361516,9.950456
1782300238249,mag,-7.987500,16.331251,-14.981251
1782300238252,gyro,-0.029750,0.078579,0.192589
1782300238252,accel,-0.028714,1.497907,9.677674
1782300238260,mag,-7.087500,16.462502,-15.131250
1782300238261,gyro,0.034391,0.116453,0.176707
1782300238261,accel,-0.021535,1.648655,9.345072
1782300238268,mag,-6.375000,16.893751,-14.062501
1782300238270,gyro,0.070432,0.130503,0.165711
1782300238270,accel,-0.014357,1.775474,8.955041
1782300238281,gyro,0.069821,0.126838,0.158381
1782300238281,accel,-0.007178,1.887937,8.600904
1782300238281,mag,-6.300000,16.462502,-15.581250
1782300238287,gyro,0.036223,0.099349,0.156548
1782300238287,accel,-0.028714,1.974079,8.423835
1782300238288,mag,-7.050000,15.431251,-15.150001
1782300238296,gyro,-0.021809,0.093851,0.159602
1782300238296,accel,0.004786,1.976472,8.576976
1782300238298,mag,-7.050000,15.431251,-15.150001
1782300238304,gyro,-0.078008,0.116453,0.166322
1782300238304,accel,0.055035,1.969293,8.754045
1782300238309,mag,-5.868750,17.043751,-16.031250
1782300238313,gyro,-0.130543,0.131725,0.177317
1782300238313,accel,0.062213,1.962115,8.897614
1782300238318,mag,-7.068750,15.881250,-15.131250
1782300238321,gyro,-0.169638,0.138444,0.189535
1782300238321,accel,0.023928,1.962115,9.048362
1782300238328,mag,-6.693750,15.881250,-16.968750
1782300238330,gyro,-0.187964,0.134779,0.203585
1782300238330,accel,-0.033500,1.892723,9.297216
1782300238340,gyro,-0.184299,0.129281,0.217634
1782300238340,mag,-5.437500,17.775002,-15.731251
1782300238340,accel,-0.117248,1.835295,9.541283
1782300238347,gyro,-0.164140,0.124394,0.230463
1782300238347,accel,-0.162712,1.818545,9.708781
1782300238348,mag,-6.262500,18.075001,-14.212501
1782300238356,accel,-0.205783,1.770689,9.794922
1782300238356,gyro,-0.136041,0.136612,0.245123
1782300238358,mag,-5.343750,17.175001,-13.612500
1782300238364,gyro,-0.104276,0.145775,0.259784
