ts,x,y,heading
1771922301277,41,0,S
1771922334976,42,0,E
1771922336377,43,0,E
1771922337900,44,0,E
1771922339487,45,0,E
1771922340992,46,0,E
1771922342383,47,0,E
1771922343900,48,0,E
1771922345385,49,0,E
1771922347284,50,0,E
1771922348975,51,0,E
1771922350616,52,0,E
1771922352240,53,0,E
1771922354015,54,0,E
1771922355341,55,0,E
1771922356797,56,0,E
1771922358347,57,0,E
1771922359715,58,0,E
1771922361264,59,0,E
1771922362942,60,0,E
1771922364388,61,0,E
1771922365962,62,0,E
1771922367488,63,0,E
1771922369419,64,0,E
1771922371129,65,0,E
1771922372595,66,0,E
1771922374078,67,0,E
1771922375572,68,0,E
1771922377244,69,0,E
1771922378926,70,0,E
1771922393877,70,1,S
1771922395881,70,2,S
1771922399118,70,3,S
1771922401652,70,4,S
1771922405291,70,5,S
1771922406777,70,6,S
1771922408277,70,7,S
1771922410050,70,8,S
1771922411682,70,9,S
1771922413401,70,10,S
1771922415107,70,11,S
1771922416992,70,12,S
1771922418551,70,13,S
1771922420225,70,14,S
1771922422073,70,15,S
1771922423870,70,16,S
1771922425608,70,17,S
1771922427270,70,18,S
1771922428887,70,19,S
1771922430644,70,20,S
1771922432253,70,21,S
1771922433877,70,22,S
1771922435595,70,23,S
1771922437692,70,24,S
1771922439705,70,25,S
1771922441517,70,26,S
1771922443468,70,27,S
1771922445256,70,28,S
1771922447074,70,29,S
1771922449093,70,30,S
1771922450959,70,31,S
1771922452791,70,32,S
1771922454717,70,33,S
1771922456532,70,34,S
1771922458429,70,35,S
1771922460196,70,36,S
1771922462120,70,37,S
1771922463979,70,38,S
1771922465570,70,39,S
1771922467186,70,40,S
1771922468969,70,41,S
1771922470662,70,42,S
1771922472369,70,43,S
1771922474195,70,44,S
1771922476194,70,45,S
1771922478284,70,46,S
1771922480053,70,47,S
1771922481960,70,48,S
1771922506333,71,48,E
1771922508449,72,48,E
1771922510064,73,48,E
1771922511848,74,48,E
1771922513489,75,48,E
1771922515222,76,48,E
1771922516972,77,48,E
1771922518664,78,48,E
1771922520346,79,48,E
1771922522041,80,48,E
1771922523872,81,48,E
1771922525613,82,48,E
1771922527387,83,48,E
1771922529144,84,48,E
1771922531002,85,48,E
1771922532862,86,48,E
1771922534732,87,48,E
1771922536576,88,48,E
1771922538319,89,48,E
1771922540090,90,48,E
1771922542092,91,48,E
1771922543799,92,48,E
1771922545724,93,48,E
1771922547614,94,48,E
1771922549325,95,48,E
1771922551248,96,48,E
1771922553397,97,48,E
1771922555445,98,48,E
1771922557389,99,48,E
1771922559304,100,48,E
1771922561090,101,48,E
1771922563244,102,48,E
1771922565202,103,48,E
1771922567277,104,48,E
1771922580016,104,47,N
1771922584672,104,46,N
1771922586298,104,45,N
1771922587989,104,44,N
1771922589830,104,43,N
1771922591590,104,42,N
1771922593624,104,41,N
1771922595522,104,40,N
1771922597480,104,39,N
1771922599528,104,38,N
1771922601413,104,37,N
1771922603171,104,36,N
1771922604838,104,35,N
1771922606986,104,34,N
1771922609404,104,33,N
1771922611068,104,32,N
1771922612936,104,31,N
1771922614893,104,30,N
1771922616775,104,29,N
1771922618574,104,28,N
1771922620516,104,27,N
1771922622392,104,26,N
1771922624257,104,25,N
1771922625966,104,24,N
1771922627649,104,23,N
1771922629525,104,22,N
1771922631397,104,21,N
1771922633306,104,20,N
1771922635372,104,19,N
1771922637213,104,18,N
1771922638948,104,17,N
1771922640613,104,16,N
1771922642288,104,15,N
1771922644371,104,14,N
1771922646321,104,13,N
1771922648337,104,12,N
1771922650378,104,11,N
1771922652269,104,10,N
1771922654119,104,9,N
1771922656035,104,8,N
1771922657785,104,7,N
1771922660185,104,6,N
1771922662175,104,5,N
1771922664194,104,4,N
1771922666367,104,3,N
1771922668042,104,2,N
1771922671181,104,1,N
1771922673107,104,0,N
1771922686255,103,0,W
1771922688054,102,0,W
1771922690097,101,0,W
1771922692127,100,0,W
1771922694178,99,0,W
1771922696051,98,0,W
