ts,x,y,heading
1772012019560,50,49,W
1772012021600,49,49,W
1772012023192,48,49,W
1772012024707,47,49,W
1772012026497,46,49,W
1772012028072,45,49,W
1772012029774,44,49,W
1772012032672,43,49,W
1772012035138,42,49,W
1772012037518,41,49,W
1772012041861,40,49,W
1772012043802,39,49,W
1772012045468,38,49,W
1772012047035,37,49,W
1772012048793,36,49,W
1772012050427,35,49,W
1772012052042,34,49,W
1772012053659,33,49,W
1772012055443,32,49,W
1772012056959,31,49,W
1772012058825,30,49,W
1772012060589,29,49,W
1772012062339,28,49,W
1772012064172,27,49,W
1772012065938,26,49,W
1772012067746,25,49,W
1772012069479,24,49,W
1772012071030,23,49,W
1772012072629,22,49,W
1772012074455,21,49,W
1772012076154,20,49,W
1772012077863,19,49,W
1772012079555,18,49,W
1772012081471,17,49,W
1772012083138,16,49,W
1772012084803,15,49,W
1772012086561,14,49,W
1772012088161,13,49,W
1772012089802,12,49,W
1772012091544,11,49,W
1772012098451,10,49,W
1772012100351,9,49,W
1772012102077,8,49,W
1772012103742,7,49,W
1772012105336,6,49,W
1772012107225,5,49,W
1772012108934,4,49,W
1772012110617,3,49,W
1772012112457,2,49,W
1772012114124,1,49,W
1772012115799,0,49,W
1772012124630,0,48,N
1772012127637,0,47,N
1772012129294,0,46,N
1772012131178,0,45,N
1772012133012,0,44,N
1772012134803,0,43,N
1772012136558,0,42,N
1772012138525,0,41,N
1772012140583,0,40,N
1772012142316,0,39,N
1772012144069,0,38,N
1772012145741,0,37,N
1772012147439,0,36,N
1772012149232,0,35,N
1772012150893,0,34,N
1772012152648,0,33,N
1772012154673,0,32,N
1772012156673,0,31,N
1772012158450,0,30,N
1772012160131,0,29,N
1772012161785,0,28,N
1772012163372,0,27,N
1772012165113,0,26,N
1772012166947,0,25,N
1772012168647,0,24,N
1772012170421,0,23,N
1772012172188,0,22,N
1772012174120,0,21,N
1772012175822,0,20,N
1772012177787,0,19,N
1772012179653,0,18,N
1772012181495,0,17,N
1772012183262,0,16,N
1772012185278,0,15,N
1772012187064,0,14,N
1772012188861,0,13,N
1772012190723,0,12,N
1772012192435,0,11,N
1772012194192,0,10,N
1772012195943,0,9,N
1772012197810,0,8,N
1772012199542,0,7,N
1772012201340,0,6,N
1772012203100,0,5,N
1772012204816,0,4,N
1772012206624,0,3,N
1772012208484,0,2,N
1772012210215,0,1,N
1772012212256,0,0,N
1772012224119,1,0,E
1772012225686,2,0,E
1772012227570,3,0,E
1772012229359,4,0,E
1772012231135,5,0,E
1772012232875,6,0,E
1772012234650,7,0,E
1772012236407,8,0,E
1772012238157,9,0,E
1772012239983,10,0,E
1772012241907,11,0,E
1772012243655,12,0,E
1772012245481,13,0,E
1772012247305,14,0,E
1772012249021,15,0,E
1772012250845,16,0,E
1772012252420,17,0,E
1772012254226,18,0,E
1772012256535,19,0,E
1772012261103,20,0,E
1772012263119,21,0,E
1772012265151,22,0,E
1772012266968,23,0,E
1772012268825,24,0,E
1772012270675,25,0,E
1772012272459,26,0,E
1772012274309,27,0,E
1772012276291,28,0,E
1772012278383,29,0,E
1772012280183,30,0,E
1772012281931,31,0,E
1772012283740,32,0,E
1772012285546,33,0,E
1772012287513,34,0,E
1772012289455,35,0,E
1772012291295,36,0,E
1772012293329,37,0,E
1772012295296,38,0,E
1772012297553,39,0,E
1772012299444,40,0,E
