ts,ax,ay,az,gx,gy,gz,mx,my,mz
1774514336792,3.514688,2.930503,8.020576,-0.35430184,0.6243043,0.49235737,-19.56,-2.34,-35.76
1774514336813,3.7014358,2.858677,8.00621,-0.41050145,0.49968776,0.4569272,-19.38,-2.28,-35.7
1774514336834,3.6966474,2.7820623,8.09719,-0.5119051,0.54000485,0.36651915,-19.26,-2.46,-35.82
1774514336853,3.3806129,2.6192567,8.101978,-0.6267477,0.75625116,0.29443705,-18.48,-2.22,-35.1
1774514336875,3.1794999,2.542642,8.288726,-0.7171558,0.906524,0.2724459,-18.539999,-1.5,-35.16
1774514336896,3.490746,2.360683,8.863335,-0.75136423,1.1081096,0.24678956,-17.699999,-1.0799999,-35.28
1774514336917,3.0693667,2.2361844,9.217676,-0.42760566,0.7147123,0.018325957,-16.98,-0.35999998,-35.82
1774514336937,2.27928,1.8435353,9.619903,-0.2443461,0.50701815,0.14782938,-17.039999,0.0,-36.36
1774514336958,1.8914193,1.8195933,9.394848,-0.1881465,0.5705481,0.34574974,-15.719999,0.78,-36.899998
1774514336979,2.1930888,2.1021092,9.050082,-0.24556783,0.88697636,0.43249258,-14.759999,2.1599998,-37.62
1774514336999,2.542642,2.3511062,8.863335,-0.3567453,1.1545353,0.41538838,-13.799999,2.6399999,-37.14
1774514337018,2.3080103,2.2026656,8.939949,-0.4251622,1.2009611,0.3885103,-12.48,3.72,-37.44
1774514337039,1.5179238,1.9632454,9.184157,-0.41905355,0.95905846,0.48258355,-12.12,3.72,-37.62
1774514337059,1.067814,1.7669208,9.26556,-0.42149702,0.75869465,0.6365216,-11.16,4.2599998,-37.68
1774514337079,1.2210429,1.8674773,9.088389,-0.5021312,0.79779,0.689056,-9.78,5.4,-38.46
1774514337099,1.5035586,1.8387469,8.987833,-0.6658431,0.94806284,0.593761,-9.54,5.16,-38.82
1774514337120,1.5945383,1.8004397,9.021352,-0.9456194,1.1227703,0.45448375,-7.7999997,7.02,-38.52
1774514337140,1.6376339,1.7525556,9.059659,-1.2681563,1.3182472,0.39950588,-7.62,6.8999996,-37.8
1774514337159,1.0965444,1.5179238,9.279925,-1.5467108,1.2754866,0.40439278,-6.8399997,7.56,-37.5
1774514337180,0.5602432,0.9959879,9.533711,-1.690875,1.3939945,0.39584067,-5.8199997,8.22,-37.38
1774514337199,-0.25857377,0.6464345,9.873688,-1.282817,0.9798279,0.47403142,-5.1,8.58,-37.14
1774514337220,0.4165911,0.45968673,11.535264,-0.77091193,0.8881981,0.45570546,-2.9399998,10.92,-37.44
1774514337241,0.023942016,0.30645782,12.042834,-0.27488935,0.7770206,0.45937067,-1.86,12.36,-36.899998
1774514337262,-0.6991069,0.17238252,11.405977,0.05009095,0.6976081,0.59498274,-0.12,14.7,-36.3
1774514337282,-0.17238252,0.5602432,10.213664,0.17592919,0.75502944,0.52290064,0.78,15.36,-36.18
1774514337303,-0.17238252,0.5602432,10.213664,0.17959438,0.6976081,0.43127087,0.9,15.179999,-36.12
1774514337325,-0.24899697,0.7469909,9.409213,0.040317107,0.593761,0.39706242,1.56,14.94,-36.66
1774514337346,-0.49320555,0.5793968,9.782708,0.034208454,0.2687807,0.3213151,1.9799999,14.5199995,-37.02
1774514337367,-0.5650316,0.30166942,9.744401,0.13561209,0.03176499,0.3323107,2.9399998,13.92,-36.96
1774514337387,-0.4309563,0.44532153,9.921572,0.22235495,-0.14660765,0.37995818,3.8999999,14.16,-36.66
1774514337407,-0.2777274,0.56982,9.77792,0.32742378,-0.20158553,0.39095375,4.3199997,13.799999,-36.3
1774514337428,-0.23942018,0.5554548,9.572019,0.37140608,-0.18325958,0.35796702,4.92,14.639999,-36.84
1774514337447,-0.1388637,0.60333884,9.423578,0.36163223,-0.20158553,0.29443705,5.04,14.5199995,-36.3
1774514337468,0.019153614,0.7134721,9.591172,0.33108896,-0.18203785,0.20647246,4.62,14.16,-36.36
1774514337489,-0.04309563,0.6751649,9.605537,0.32620203,-0.17715092,0.12217305,4.62,14.4,-36.84
1774514337510,-0.019153614,0.80445176,9.65821,0.34574974,-0.1441642,0.06963864,4.38,13.799999,-36.719997
1774514337531,0.110133275,0.8858546,9.481039,0.37507126,-0.15760323,0.073303826,4.14,13.44,-37.02
1774514337551,0.33997664,1.1109096,9.528923,0.39461896,-0.22479841,0.032986723,4.02,13.2,-37.38
1774514337574,0.24420857,1.1109096,9.332599,0.35918877,-0.2565634,-0.05375614,3.84,12.54,-37.38
1774514337595,0.45489833,1.091756,9.682152,0.2773328,-0.3481932,-0.09773844,3.6,11.88,-37.26
1774514337615,0.47405192,0.91458505,9.969456,0.172264,-0.17959438,-0.17715092,3.4199998,11.759999,-37.559998
1774514337634,0.2873042,0.770933,10.132261,0.1600467,-0.087964594,-0.21013765,3.84,11.7,-37.5
1774514337655,0.31124622,0.91458505,9.725247,0.24556783,-0.08552113,-0.22968534,3.6,11.58,-37.5
1774514337684,0.33039984,1.1492168,9.428367,0.19547687,-0.035430185,-0.3213151,3.54,11.82,-37.98
1774514337704,0.19153613,1.4269443,9.672575,0.103847094,0.06352998,-0.37507126,3.4199998,11.5199995,-37.8
1774514337725,0.009576807,1.0342951,9.581595,0.12583824,0.008552114,-0.43371433,2.7,10.86,-37.68
1774514337746,0.023942016,0.89064306,9.610326,0.22602014,-0.06963864,-0.38240165,3.06,10.74,-37.8
1774514337766,-0.033518825,1.0726024,9.313444,0.24190263,-0.13439035,-0.35430184,2.3999999,9.9,-38.04
1774514337785,0.17238252,1.2641385,9.255983,0.18081611,-0.15027285,-0.35063666,2.9399998,10.44,-38.46
1774514337806,0.25378537,1.3455414,9.3661175,0.11484267,-0.14172074,-0.38362336,2.9399998,10.44,-38.46
1774514337825,0.20590134,1.3072342,9.452309,0.11728613,-0.14049901,-0.4251622,2.3999999,10.5,-38.64
1774514337846,0.17717093,1.2258313,9.471462,0.11728613,-0.10262536,-0.4373795,2.3999999,10.74,-38.04
1774514337866,0.090979666,1.1683705,9.428367,0.12583824,-0.08307768,-0.43127087,1.86,10.44,-37.8
1774514337886,0.11971009,1.1061212,9.337387,0.12705997,-0.1160644,-0.40683624,1.4399999,9.9,-38.04
1774514337906,0.19632454,1.1923125,9.399636,0.1001819,-0.10751228,-0.40683624,1.38,9.3,-38.34
1774514337926,0.02873042,1.2066777,9.605537,0.09285152,-0.040317107,-0.4288274,1.1999999,9.3,-38.76
1774514337946,-0.1388637,1.0630256,9.595961,0.14049901,0.037873644,-0.4251622,1.02,9.0,-38.76
1774514337966,-0.17717093,1.115698,9.481039,0.16982053,0.032986723,-0.42271876,1.3199999,9.36,-38.219997
1774514337985,-0.1388637,1.3120226,9.380483,0.16126843,0.002443461,-0.4202753,1.3199999,9.36,-38.219997
1774514338006,-0.2633622,1.2593501,9.466674,0.14294247,0.039095376,-0.41783184,1.14,9.12,-37.92
1774514338026,-0.31603462,1.2258313,9.3661175,0.13805555,0.08307768,-0.37873647,0.84,8.76,-38.399998
1774514338046,-0.320823,1.2449849,9.184157,0.105068825,0.03176499,-0.3408628,0.48,7.98,-38.579998
1774514338066,0.0,1.364695,9.552865,0.039095376,-0.029321533,-0.28955013,0.42,8.4,-39.36
1774514338086,0.038307227,1.3934253,9.768343,0.017104227,-0.002443461,-0.29810223,-0.24,8.34,-39.6
1774514338106,-0.06703765,1.484405,9.77792,0.04886922,0.02687807,-0.31031954,-1.1999999,7.2599998,-40.079998
1774514338127,-0.047884032,1.4556746,9.734824,0.09407325,0.0036651916,-0.312763,-2.22,7.2,-40.68
1774514338147,-0.110133275,1.4221559,9.89763,0.10873401,0.047647487,-0.28099802,-2.3999999,6.7799997,-40.2
1774514338168,-0.1388637,1.3934253,10.060435,0.15515977,0.080634214,-0.24556783,-1.26,7.44,-39.84
1774514338188,-0.1388637,1.460463,9.744401,0.23579398,0.05497787,-0.2443461,-0.42,8.28,-39.6
1774514338209,-0.24420857,1.5562311,9.385271,0.24312437,-0.02321288,-0.24556783,0.71999997,8.76,-39.12
1774514338230,-0.2681506,1.6998832,9.23683,0.13439035,-0.04886922,-0.2284636,0.9,8.4,-38.7
1774514338250,-0.05746084,1.6998832,9.442732,0.05375614,-0.04153884,-0.22235495,0.59999996,7.68,-38.579998
1774514338271,-0.20111294,1.6472107,9.562442,0.042760566,0.010995574,-0.24190263,0.48,6.72,-38.28
1774514338292,-0.30645782,1.7669208,9.490616,0.037873644,0.0036651916,-0.23823744,0.17999999,6.3599997,-38.34
1774514338313,-0.2873042,1.508347,9.619903,0.10262536,-0.14782938,-0.19547687,-0.35999998,6.24,-39.239998
1774514338334,-0.22505496,1.5801731,9.466674,0.13805555,-0.15027285,-0.13927728,-0.29999998,6.66,-39.6
1774514338355,-0.22984336,1.6184803,9.390059,0.12950343,-0.16249016,-0.10140363,-0.12,7.44,-39.54
1774514338375,-0.17238252,1.7381904,9.495404,0.096516706,-0.09773844,-0.09773844,-0.71999997,7.02,-39.36
1774514338395,-0.10534488,1.4748282,9.485827,0.111177474,-0.13316862,-0.10629055,-0.59999996,7.02,-39.12
1774514338415,-0.04309563,1.6184803,9.543288,0.16982053,-0.14538592,-0.087964594,-0.48,7.02,-38.82
1774514338435,0.07182605,1.7477672,9.337387,0.19547687,-0.21013765,-0.047647487,-0.78,6.96,-38.82
1774514338456,0.095768064,1.8818425,9.471462,0.119729586,-0.14538592,-0.06352998,-0.17999999,7.3799996,-39.059998
1774514338477,-0.08619126,1.8339585,9.5385,0.06841691,-0.07696902,-0.07941248,-0.35999998,7.02,-39.059998
1774514338497,0.0,1.958457,9.634268,0.07452556,0.013439035,-0.07086037,-0.9,6.42,-39.0
1774514338517,-0.062249243,1.9632454,9.648633,0.12705997,0.1160644,-0.0720821,-1.14,5.94,-38.879997
1774514338537,-0.22505496,2.0254946,9.552865,0.18081611,0.15393804,-0.07574729,-1.26,5.46,-38.94
1774514338557,-0.23463176,2.2026656,9.615114,0.1966986,0.19058995,-0.095294975,-0.9,5.7,-39.239998
1774514338578,-0.33518824,2.0111294,9.677363,0.23579398,0.26145032,-0.07574729,-0.71999997,5.58,-39.18
1774514338601,-0.4309563,1.6807296,8.916007,0.07696902,0.018325957,-0.036651913,-0.17999999,6.0,-39.6
