ts,x,y,heading
1774514336736,103,0,S
1774514341112,102,0,W
1774514342495,101,0,W
1774514343645,100,0,W
1774514344820,99,0,W
1774514346035,98,0,W
1774514347177,97,0,W
1774514348462,96,0,W
1774514349687,95,0,W
1774514350861,94,0,W
1774514351969,93,0,W
1774514353169,92,0,W
1774514354403,91,0,W
1774514355644,90,0,W
1774514356843,89,0,W
1774514358068,88,0,W
1774514359235,87,0,W
1774514360468,86,0,W
1774514361725,85,0,W
1774514362950,84,0,W
1774514364150,83,0,W
1774514365376,82,0,W
1774514366558,81,0,W
1774514367708,80,0,W
1774514368899,79,0,W
1774514370150,78,0,W
1774514371402,77,0,W
1774514372558,76,0,W
1774514373825,75,0,W
1774514375066,74,0,W
1774514376325,73,0,W
1774514377742,72,0,W
1774514378991,71,0,W
1774514380314,70,0,W
1774514381907,69,0,W
1774514383598,68,0,W
1774514384731,67,0,W
1774514386007,66,0,W
1774514387256,65,0,W
1774514388522,64,0,W
1774514389740,63,0,W
1774514390947,62,0,W
1774514392114,61,0,W
1774514393373,60,0,W
1774514394650,59,0,W
1774514395930,58,0,W
1774514397214,57,0,W
1774514398430,56,0,W
1774514399720,55,0,W
1774514401004,54,0,W
1774514402272,53,0,W
1774514403573,52,0,W
1774514404812,51,0,W
1774514405997,50,0,W
1774514407194,49,0,W
1774514408344,48,0,W
1774514409644,47,0,W
1774514410870,46,0,W
1774514412086,45,0,W
1774514413268,44,0,W
1774514414610,43,0,W
1774514415884,42,0,W
1774514417283,41,0,W
1774514421216,41,1,S
1774514422307,41,2,S
1774514423581,41,3,S
1774514426139,41,4,S
1774514427347,41,5,S
1774514428564,41,6,S
1774514429705,41,7,S
1774514431039,41,8,S
1774514432239,41,9,S
1774514433362,41,10,S
1774514434531,41,11,S
1774514435729,41,12,S
1774514436971,41,13,S
1774514438238,41,14,S
1774514439586,41,15,S
1774514440694,41,16,S
1774514442012,41,17,S
1774514443293,41,18,S
1774514444460,41,19,S
1774514445710,41,20,S
1774514446960,41,21,S
1774514448151,41,22,S
1774514449451,41,23,S
1774514450723,41,24,S
1774514451926,41,25,S
1774514453109,41,26,S
1774514454426,41,27,S
1774514455700,41,28,S
1774514456941,41,29,S
1774514458199,41,30,S
1774514460166,41,31,S
1774514461282,41,32,S
1774514462425,41,33,S
1774514463606,41,34,S
1774514464797,41,35,S
1774514466013,41,36,S
1774514467331,41,37,S
1774514468514,41,38,S
1774514469821,41,39,S
1774514471064,41,40,S
1774514472387,41,41,S
1774514473622,41,42,S
1774514475080,41,43,S
1774514476497,41,44,S
1774514477695,41,45,S
1774514479078,41,46,S
1774514480344,41,47,S
1774514484637,40,47,W
1774514485909,39,47,W
1774514487409,38,47,W
1774514488651,37,47,W
1774514489958,36,47,W
1774514491166,35,47,W
1774514492376,34,47,W
1774514493658,33,47,W
1774514494999,32,47,W
1774514496295,31,47,W
1774514497540,30,47,W
1774514498749,29,47,W
1774514499967,28,47,W
1774514501249,27,47,W
1774514502482,26,47,W
1774514503864,25,47,W
1774514505106,24,47,W
1774514506429,23,47,W
1774514507546,22,47,W
1774514508791,21,47,W
1774514510044,20,47,W
1774514511287,19,47,W
1774514512587,18,47,W
1774514513803,17,47,W
1774514515079,16,47,W
1774514516387,15,47,W
1774514517520,14,47,W
1774514518828,13,47,W
1774514520052,12,47,W
1774514521311,11,47,W
1774514522594,10,47,W
1774514524094,9,47,W
1774514525210,8,47,W
1774514526576,7,47,W
1774514527776,6,47,W
1774514528976,5,47,W
1774514530284,4,47,W
1774514531609,3,47,W
1774514532934,2,47,W
1774514534809,1,47,W
1774514536467,0,47,W
1774514545997,0,46,N
1774514547139,0,45,N
1774514548416,0,44,N
1774514549565,0,43,N
1774514550805,0,42,N
1774514552042,0,41,N
1774514553297,0,40,N
1774514554531,0,39,N
1774514555841,0,38,N
1774514556962,0,37,N
1774514558230,0,36,N
1774514559455,0,35,N
1774514560740,0,34,N
1774514562046,0,33,N
1774514563196,0,32,N
1774514564387,0,31,N
1774514565596,0,30,N
1774514566808,0,29,N
1774514568162,0,28,N
1774514569270,0,27,N
1774514570453,0,26,N
1774514571735,0,25,N
1774514572986,0,24,N
1774514574194,0,23,N
1774514575559,0,22,N
1774514576868,0,21,N
1774514578052,0,20,N
1774514579260,0,19,N
1774514580508,0,18,N
1774514581751,0,17,N
1774514582983,0,16,N
1774514584234,0,15,N
1774514585458,0,14,N
1774514586594,0,13,N
1774514587874,0,12,N
1774514589058,0,11,N
1774514590366,0,10,N
1774514591701,0,9,N
1774514592967,0,8,N
1774514594149,0,7,N
1774514595476,0,6,N
1774514596751,0,5,N
1774514598014,0,4,N
1774514599375,0,3,N
1774514600872,0,2,N
1774514602639,0,1,N
1774514607503,0,0,N
