ts,ax,ay,az,gx,gy,gz,mx,my,mz
1774511935839,0.038307227,-0.7086837,9.993398,-0.06963864,0.013439035,-0.28344148,-4.68,20.16,-39.239998
1774511935858,0.32561144,-1.091756,10.7356,0.25411993,0.13927728,-0.28344148,-4.8599997,19.98,-39.54
1774511935878,0.59855044,-1.13964,10.840945,0.61208695,0.40561453,-0.29443705,-4.62,19.859999,-38.76
1774511935899,0.49799395,-0.770933,9.059659,0.5742133,0.37751472,-0.20891592,-4.92,19.619999,-39.059998
1774511935919,0.4165911,-0.31124622,7.3166804,0.13439035,0.15149458,-0.12217305,-4.5,19.5,-39.48
1774511935940,0.4261679,-0.04309563,6.981492,-0.49968776,-0.09285152,-0.057421334,-4.5,19.14,-39.36
1774511935959,0.33039984,-0.023942016,8.197746,-0.816116,-0.22357668,-0.04886922,-4.02,19.199999,-40.14
1774511935979,0.15801731,-0.22505496,9.878476,-0.9260717,-0.17592919,-0.080634214,-2.3999999,20.039999,-40.2
1774511935999,-0.16759412,-0.31603462,10.898406,-0.81489426,-0.2125811,-0.0842994,-1.9799999,20.82,-39.66
1774511936020,-0.45968673,-0.49799395,11.482592,-0.49480084,-0.20158553,-0.061086524,-1.38,22.32,-39.6
1774511936041,-0.45968673,-0.2681506,11.894394,-0.18570304,0.004886922,-0.08552113,-1.9799999,22.98,-39.84
1774511936061,-0.2681506,0.0047884034,11.568783,0.09162979,0.16615535,-0.05375614,-2.1599998,23.64,-39.48
1774511936081,-0.038307227,0.090979666,10.55843,0.28955013,0.16615535,-0.02321288,-2.22,23.88,-39.18
1774511936101,0.24420857,0.2681506,9.399636,0.31642818,0.09285152,0.0061086523,-2.22,23.46,-39.059998
1774511936122,0.45489833,0.4405331,8.954314,0.28344148,0.062308256,0.013439035,-2.22,22.92,-38.76
1774511936142,0.5315128,0.30645782,8.365341,0.19303341,0.061086524,-0.004886922,-2.46,22.14,-38.52
1774511936162,0.5315128,0.30645782,8.365341,0.09285152,0.061086524,-0.02565634,-2.3999999,21.84,-38.64
1774511936183,0.110133275,0.1388637,8.418014,0.028099801,0.04153884,-0.014660766,-2.28,21.6,-39.0
